sdwa	DESC	ID
	氏族福利	51224	<n> <n>เผ่า<w>จำเป็นต้อง<w>วาง<w> <c:fff1cc74><$block:5004></c> หรือ<w> <c:fff1cc74><$block:5005></c><n>ท่าน<w>สามารถ<w>ฟื้นฟู<w>พลังงาน<w> 500 หน่วย<w>ใน<w>แต่ละวัน<w>ผ่าน<w>โทเทมวิญญาณ<w><n>ท่าน<w>สามารถ<w>รับ<w>อาหาร<w>จาก<w>โต๊ะทานอาหาร<w>ได้<w>สูงสุด<w>สาม<w>ครั้ง<w>ต่อ<w>วัน<w>ระหว่าง<w>เวลา<w> <c:ff6be094>17:00 - 20:00 น. (ตามเวลา<w>ประเทศไทย<w>)</c>
	氏族捐献	51225	<n> <n>ดิน<w>ทับถม<w>กัน<w>ก่อตัว<w>เป็น<w>ภูเขา<w> และ<w>มวล<w>น้ำ<w>มา<w>รวมกัน<w>จน<w>กลายเป็น<w>ทะเล<w> อ่อนแอ<w>เมื่อ<w>อยู่ตัว<w>คนเดียว<w> แข็งแกร่ง<w>เมื่อ<w>อยู่<w>รวมกัน<w> เมื่อ<w>ผู้คน<w>เข้ามา<w>รวมตัวกัน<w>สร้าง<w>เป็น<w>เมือง<w> ทุกคน<w>ก็<w>จะ<w>เฟื่องฟู<w>! <n>หลังจาก<w>เข้าร่วม<w>เผ่า<w> ให้<w>ไป<w>ที่<w>หน้า<w>เผ่า<w>เพื่อ<w>ทำการ<w>บริจาค
	氏族任务	51226	<n> <n>ข้า<w>จะ<w>ยืน<w>อยู่<w>ข้าง<w>ประชาชน<w> รวมกัน<w>เรา<w>อยู่<w>! ความพยายาม<w>ของ<w>เรา<w>จะ<w>เกิดผล<w>ก็ต่อเมื่อ<w>เรา<w>พยายาม<w>อย่างสม่ำเสมอ<w><n>เคลียร์<w>เควสต์เผ่า<w>และ<w>ให้<w>ความช่วยเหลือ<w>เพื่อ<w>ความรุ่งโรจน์<w>ของ<w>เผ่า
	家园守护	51227	<n> <n>อสูรดุร้าย<w>จะ<w>โจมตี<w>เมื่อ<w>ได้ยิน<w>สัญญาณ<w>ของ<w>ชีวิต<w> และ<w>หลาย<w>ครอบครัว<w>ต่าง<w>ก็<w>ตกเป็น<w>เหยื่อ<w>ของ<w>พวก<w>มัน<w>ไป<w>แล้ว<w> อย่างไรก็ตาม<w> วิกฤต<w>ก็<w>ยัง<w>สามารถ<w>พลิก<w>ม<w>า<w>เป็น<w>โอกาส<w>ได้<w> เอาชนะ<w>อสูร<w>และ<w>ท่าน<w>อาจ<w>ได้<w>อะไร<w>บางอย่าง<w>ที่<w>ไม่<w>คาดคิด<w>กลับมา<w>ก็ได้<w>!
	火㷰焚城	51228	<n> <n>อสูรแม็กม่า<w>กำเนิด<w>ขึ้น<w>จาก<w>ความว่างเปล่า<w> และ<w>เหลือ<w>ไว้<w>เพียง<w>แผ่นดิน<w>ที<w>่<w>แผดเผา<w>และ<w>ความหดหู่<w>ใน<w>ทุกที่<w>ที่<w>มัน<w>ไป<w> ผู้คน<w>ต่าง<w>ตกอยู่ในอันตราย<w> และ<w>รอคอย<w>ผู้<w>กล้าม<w>า<w>ช่วยเหลือ<w>พวกเขา<w>! <n>เริ่ม<w>ใน<w>เวลา<w> <c:ff6be094>12:00 น., 12:30 น., 13:00 น., 13:30 น., 18:00 น., 18:30 น., 19:00 น., 19:30 น. (UTC+8)</c> ใน<w>แต่ละวัน
	家园种植	51229	<n> <n>ตื่นขึ้น<w>มาร<w>ับ<w>รุ่งอรุณ<w> ทำงาน<w>ท่ามกลาง<w>แสงแดด<w> และ<w>เพาะปลูก<w>เพื่อ<w>ข้าว<w>ปลา<w>อาหาร<w> <n>ซื้อ<w>จาก<w> <@item:101036> หรือ<w> <c:fff1cc74>รวบรวม<w></c> พืช<w>เพื่อ<w>รับ<w> <c:fff1cc74>เมล็ดพันธุ์<w></c> <n>ใช้<w> <@item:60012> เพื่อ<w>ฟิวส์<w> <c:fff1cc74>เมล็ดพันธุ์<w>ขั้นต่ำ<w></c> ไป<w>เป็น<w> <c:fff1cc74>เมล็ดพันธุ์<w>ขั้นสูง<w></c>
	灵兽喂养	51230	<n> <n>สัตว์เลี้ยง<w>คือ<w>สหาย<w> ให้อาหาร<w>เป็น<w>อย่างดี<w>เพื่อให้<w>มัน<w>มี<w>พลังงาน<w>มาก<w>พอที่<w>จะ<w>สำรวจ<w>และ<w>เล่น<w>กับ<w>ท่าน<w> <n>การ<w>ให้อาหาร<w>ช่วย<w>เพิ่ม<w> <c:fff1cc74>ความอิ่ม<w></c> และ<w> <c:fff1cc74>EXP<w></c> ของ<w>สัตว์เลี้ยง
	灵兽洗练	51231	<n> <n>สิ่งมีชีวิต<w>ทุกชนิด<w>ม<w>ี<w>ลักษณะ<w>ดังที่<w>เป็น<w>ตาม<w>สภาพแวดล้อม<w>ของ<w>มัน<w> <n>ใช้<w> <c:fff1cc74>ยาโตเต็มวัย<w></c> เพื่อ<w>ฝึก<w>สัตว์เลี้ยง<w>ของ<w>ท่าน<w>ใหม่<w> (เพื่อ<w>เพิ่ม<w>คุณภาพ<w>)<n><c:fff1cc74>ยาโตเต็มวัย<w></c> สามารถ<w>ซื้อ<w>ได้<w>จาก<w> <c:fff1cc74>เวิลด์ช็อป<w></c>
	灵兽吞噬	51232	<n> <n>ผู้<w>ที่<w>แข็งแกร่ง<w>จะ<w>อยู่รอด<w> และ<w>ผู้อ่อนแอ<w>จะ<w>ถูก<w>กลืนกิน<w> นั่น<w>คือ<w>ก<w>ฎ<w>แห่ง<w>ธรรมชาติ<w> <n>จับ<w><c:fff1cc74>สัตว์ขี่<w>หรือ<w>สหาย<w>ชั่วคราว<w></c> จากนั้น<w>อัญเชิญ<w><c:fff1cc74>สัตว์เลี้ยง<w></c>เพื่อ<w><c:fff1cc74>กลืนกิน<w></c>
	炼器之道	51233	<n> <n>ธาตุ<w>ทั้ง<w>ห้า<w>—ทองคำ<w> ไม้<w> น้ำ<w> ไฟ<w> และ<w>ดิน<w>—นั้น<w>ไม่<w>สามารถ<w>คาดเดา<w>ได้<w>และ<w>เก็บเกี่ยว<w>แยกกัน<w>ต่างหาก<w> เมื่อ<w>รวม<w>เข้าด้วยกัน<w>จะ<w>ก่อ<w>ขึ้น<w>เป็น<w>รูปร่าง<w> ใช้<w>ไอเทม<w>ที่<w>มี<w>ค่าพลัง<w>ของ<w>ธาตุ<w>ทั้ง<w>ห้า<w>เพื่อ<w>คราฟต์<w>เกราะ
	闲来垂钓	51234	<n> <n>ตกปลา<w>เพื่อ<w>ความสนุก<w> ไม่ใช่<w>เพื่อ<w>ชื่อเสียง<w> แถม<w>ยิ่ง<w>สนุก<w>ขึ้นหา<w>ก<w>ได้<w>แข่งขัน<w>กัน<w> <n>ใน<w>คิเมราแลนด์<w>มี<w>แหล่งน้ำ<w>มากมาย<w> และ<w>ท่าน<w>สามารถ<w>ไป<w>ตกปลา<w>ใน<w>ที่<w>เหล่านั้น<w>ได้<w> ซึ่ง<w>พื้นที่<w>ที่<w>แตกต่าง<w>กัน<w>ก็<w>จะ<w>มี<w>ประเภท<w>ปลา<w>ที่<w>แตกต่าง<w>กัน<w>ด้วย
	沙海淘金	51235	<n><n>ท่าน<w>สามารถ<w>เปิด<w>แพ็ก<w>ค่าแอคทีฟ<w>เพื่อ<w>รับ<w><c:fff1cc74>ภาชนะร่อนทอง<w></c> จากนั้น<w>จึง<w>ไป<w>ที่<w>จุด<w>ร่อนทอง<w>ริมทะเล<w>เพื่อ<w>โอกาส<w>ที่จะ<w>ได้รับ<w>เปลือกหอย<w>มี<w>ลาย<w>และ<w>ทรายทองคำ
	家园科技	51236	<n> <n>อัญมณีวิญญาณ<w>ของ<w>ลูกแก้ววิญญาณ<w>สามารถ<w>เปลี่ยนเป็น<w>ไอเทม<w>อย่าง<w>อื่น<w>ได้<w>หลายอย่าง<w> เมื่อ<w>ท่าน<w>และ<w>บ้าน<w>ของ<w>ท่าน<w>แข็งแกร่ง<w>ขึ้น<w> ท่าน<w>จะ<w>สามารถ<w>วิจัย<w>อุปกรณ์<w>ใหม่<w>ๆ<w> ได้
	家具制作	51237	<n> <n>ช่าง<w>ที่<w>ดี<w>จะ<w>เก็บรักษา<w>เครื่องมือ<w>เอา<w>ไว้<w>เป็น<w>อย่างดี<w> <n>ฟิวส์<w>เฟอร์นิเจอร์<w>โดย<w>ใช้<w> <c:fff1cc74>โต๊ะช่าง<w></c>
	厨艺精进	51238	<n> <n>เรา<w>ต้อง<w>กิน<w>เพื่อ<w>ความอยู่รอด<w><n>ทำอาหาร<w>ที่<w> <c:fff1cc74><$block:99></c> ที่<w><c:fff1cc74>แคมป์<w></c>
	有备无患	51239	<n> <n>เทพเสินหนง<w>ได้<w>ทดสอบ<w>สมุนไพร<w>หลาย<w>ร้อย<w>ชนิด<w> สร้าง<w>หม้อ<w>ศักดิ์สิทธิ์<w>ขึ้น<w>มา<w> กลั่น<w>น้ำ<w>อมฤต<w> และ<w>รักษา<w>ผู้คน<w> <n>ใช้<w><c:fff1cc74>หม้อน้ำ<w>อมฤต<w></c> เพื่อ<w>ผสม<w>ยา
	回收利用	51240	<n> <n>วัสดุ<w>ธาตุ<w>ทั้ง<w>ห้า<w>สามารถ<w>ใช้<w>แทน<w>กันได<w>้<w><n>ใช้<w><c:fff1cc74><$block:129></c>เพื่อ<w>หลอม<w>ไอเทม<w>และ<w>เรียกกลับ<w>คืน<w>มา
	炼金铸币	51241	<n> <n>ชีวิต<w>แห่ง<w>การวิจัย<w>คือ<w>ชีวิต<w>ที่<w>คุ้มค่า<w> <n>ไป<w>ที่<w>จุด<w>วิจัย<w>เทคโนโลยี<w>บ้าน<w>แล้ว<w>วาง<w> <@item:60056> ซึ่ง<w>จะ<w>ใช้<w>เปลือกหอย<w>มี<w>ลาย<w>ใน<w>การ<w>สร้าง<w>เบี้ย
	纳灵	51242	<n> <n>คิเมราแลนด์<w>เต็มไปด้วย<w>พลังวิญญาณ<w>หรือ<w> EXP<w> <@item:101004>รวบรวม<w>พลังงาน<w>จาก<w>สิ่งแวดล้อม<w>ใน<w>พื้นที่<w> แล้ว<w>นักผจญภัย<w>จะ<w>สามารถ<w>ดูดซับ<w>พลังงาน<w>ได้<w>โดย<w>ใช้<w><@item:101004> <n>ยิ่ง<w>เลเวลบ้าน<w>มาก<w>เท่าไหร่<w> ประสิทธิภาพ<w>และ<w>ขีดจำกัด<w>ของ<w>ที่เก็บของ<w>ก็<w>จะ<w>ยิ่ง<w>มาก<w>เท่านั้น
	山海幻境	51243	<n> <n>สกิล<w>ทำสมาธิ<w>ที่<w>เบลลา<w>สอน<w>จะ<w>ช่วย<w>ให้ท่า<w>น<w>สามารถ<w>เข้าไป<w>ท้าทาย<w>สิ่งมีชีวิต<w>ที่<w>แข็งแกร่ง<w>ที่สุด<w>ใน<w>คิเมราแลนด์<w>ได้<w> หาก<w>เคลียร์<w>การ<w>ท้าทาย<w>ได้<w> ท่าน<w>จะ<w>ได<w>้รับรางวัล<w>มากมาย<w><n> <n><c:fff1cc74>นั่งสมาธิ<w></c>บน<w>เตียง<w>หรือ<w>เก้าอี้<w>ของ<w>ท่าน
	小队券任务	51244	<n> <n>ค้นหา<w>และ<w>เปิด<w>หีบ<w>สมบัติ<w>ใน<w>ป่า<w>เพื่อ<w>คว้า<w>โอกาส<w>ใน<w>การ<w>รับ<w><c:fff1cc74>เครื่องรางประจำทีม<w></c> <n>สำหรับ<w>ผู้<w>ที่<w>มี<w>เลเวล<w> 20 หรือ<w>มากกว่า<w> <@item:49564>จะ<w>ช่วย<w>ให้ท่า<w>น<w>เก็บ<w><c:fff1cc74>เครื่องรางประจำทีม<w></c>ประจำวัน<w><n> <n>หัวหน้าทีม<w>ใช้<w><c:fff1cc74>เครื่องรางประจำทีม<w></c>เพื่อ<w>ยอมรับ<w>เควสต์<w>แบบ<w>ทีม<w> ทำ<w>เควสต์<w>ให้<w>สำเร็จ<w>เพื่อ<w><c:fff1cc74>มิตรภาพ<w></c>และ<w><@item:36>ของรางวัล<w>พิเศษ
	冲浪竞速	51245	<n> <n>ใช้ประโยชน์<w>จาก<w>โอกาส<w>และ<w>ลม<w>ที่<w>พัด<w>แรง<w>เพื่อ<w>เล่น<w>โต้คลื่น<w>ในขณะที่<w>ท่าน<w>อยู่<w>ที่นี่<w>!<n>ไป<w>ที่<w>ผู้<w>จัด<w> "<c:fff1cc74>โบก<w>ธง<w>ขาว<w></c>" แล้ว<w>จ่าย<w> <c:fff1cc74>10 เบี้ย<w></c>เพื่อ<w>ลอง<w>โต้คลื่น<w> <n>หาก<w>ต้องการ<w>เข้าร่วม<w>โต้คลื่นสุดเหวี่ยง<w> ท่าน<w>จะ<w>ต้อง<w>ซื้อ<w><c:fff1cc74>กระดานโต้คลื่น<w></c>จาก<w><c:fff1cc74>คน<w>ขาย<w>พาหนะ<w></c>
	拍照	51246	<n> <n>ทุก<w>ๆ<w> ก้าว<w>ที่<w>ใช้<w>ขณะ<w>ท่องเที่ยว<w>ไป<w>ใน<w>โลก<w> และ<w> ขณะ<w>สำรวจ<w>ภูเขา<w>และ<w>ทะเล<w> อาจ<w>ทำ<w>ให้ท่า<w>น<w>ได้<w>พบ<w>กับ<w>สิ่ง<w>ที่<w>ควรค่า<w>แก่<w>การจด<w>จำ<w> ลอง<w>ใช้<w>ฟังก์ชัน<w> <c:fff1cc74>มุมมอง<w></c> เพื่อ<w>บันทึก<w>ให้<w>คนรุ่นหลัง<w><n>สามารถ<w>รับ<w>เควสต์<w>ถ่ายภาพ<w>ได้<w>จาก<w><c:fff1cc74>เรนเจอร์<w>ของ<w>เผ่าฮิวแมนนอยด์<w></c>
	拍卖行	51247	<n> <n>สมบัติ<w>และ<w>ทรัพยากร<w>จาก<w>ทั่ว<w>ทุก<w>มุม<w>โลก<w>สามารถ<w>ซื้อ<w>และ<w>ขาย<w>ได้ที่<w>สถานที่ประมูล<w> <n>ไป<w>ที่<w>สถานที่ประมูล<w>โดย<w>ไปหา<w><c:fff1cc74>นักประมูล<w></c>ของ<w>เผ่าฮิวแมนนอยด์
	游戏机-技巧训练	51248	<n> <n>ใช้<w>อุปกรณ์<w>ใน<w>บ้าน<w> <@item:49564> เพื่อ<w>เข้าสู่<w>ด่าน<w>และ<w>เริ่มต้น<w>การ<w>ฝึก<w> <n>ใน<w>การ<w>รับ<w>เครื่องเกม<w> เปิดใช้<w>ความสามารถ<w>ของ<w>ลูกแก้ววิญญาณ<w> <c:fff1cc74>อุปกรณ์ลี้ลับ<w>: เครื่องเกม<w></c> และ<w>ใช้<w>ฟังก์ชัน<w><c:fff1cc74>การ<w>สร้าง<w></c>ของ<w>ลูกแก้ววิญญาณ<w>เพื่อ<w>คราฟต์<w>เครื่องเกม
	微信专属任务	51249	<n> <n>บน<w>หน้า<w>สิทธิพิเศษ<w>ของ<w> WeChat ท่าน<w>จะ<w>พบ<w>กับ<w><c:fff1cc74>สิทธิพิเศษ<w>ของ<w>การ<w>เล่น<w>เกม<w>จาก<w> WeChat</c> รับ<w><c:fff1cc74>แพ็ก<w>สิทธิพิเศษ<w>ของ<w> WeChat</c>
	混沌魔方	51250	<n> <n>前往<c:fff1cc74>羽民、毛蹄、鳞兽等异人部落</c>寻找<c:fff1cc74>拟换魔脑</c>，进入神魔商店，可使用<@item:51>兑换并开启混沌魔方礼盒。
	天魔灵视	51251	<n> <n>มุ่งหน้า<w>ไปหา<w><c:fff1cc74>มนุษย์มีปีก<w> ฟูรันกูลาเต<w> และ<w>เผ่า<w>สเกลี่<w></c>เพื่อ<w>ค้นหา<w><c:fff1cc74>กะโหลกแห่งความอาฆาต<w></c> แลกเปลี่ยน<w><@item:53>กับ<w>ของขวัญ<w>นิมิต<w>ร<w>ม<w>าร<w>ได้<w>ใน<w>ร้านปิศาจ
